GameObject 0.18965518,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.18965518,0.22862068,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.17241383,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.15517247,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.13793099,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.12068963,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.10344827,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.08620691,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.13793099,0.17689654,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.12068963,0.17689654,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.10344827,0.15965518,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.10344827,0.14241377,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.12068963,0.1251724,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.13793099,0.1251724,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.15517247,0.1251724,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.17241383,0.1251724,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.18965518,0.1251724,0.01724138,0.01724138,0,0.2901961,0.13333334,0.0
GameObject 0.068965554,0.22862068,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.068965554,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.068965554,0.1941379,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.068965554,0.17689654,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.068965554,0.15965518,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.068965554,0.14241377,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.051724195,0.1251724,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.051724195,0.10793105,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.034482718,0.09068963,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.034482718,0.07344827,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.034482718,0.05620691,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.034482718,0.038965493,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.051724195,0.021724137,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.051724195,0.004482778,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.051724195,0.05620691,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.068965554,0.05620691,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.08620691,0.07344827,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.08620691,0.09068963,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.17241383,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.10344827,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.08620691,0.22862068,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.10344827,0.22862068,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.08620691,0.21137932,0.01724138,0.01724138,0,0.2,0.2,0.2
GameObject 0.08620691,0.1941379,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.08620691,0.17689654,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.08620691,0.15965518,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.08620691,0.14241377,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.068965554,0.1251724,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.08620691,0.1251724,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.068965554,0.10793105,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.068965554,0.09068963,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.051724195,0.09068963,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.051724195,0.07344827,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.051724195,0.038965493,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.068965554,0.038965493,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.068965554,0.021724137,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.08620691,0.05620691,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.08620691,0.038965493,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.10344827,0.038965493,0.01724138,0.01724138,0,0.9019608,0.59607846,0.09411765
GameObject 0.13793099,0.22862068,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.12068963,0.22862068,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.12068963,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.12068963,0.1941379,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.10344827,0.1941379,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.10344827,0.17689654,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.10344827,0.1251724,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.10344827,0.10793105,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.08620691,0.10793105,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.068965554,0.07344827,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.12068963,0.10793105,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.13793099,0.10793105,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.15517247,0.10793105,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.17241383,0.10793105,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.18965518,0.10793105,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.10344827,0.09068963,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.10344827,0.07344827,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.10344827,0.05620691,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.12068963,0.05620691,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.12068963,0.09068963,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.12068963,0.038965493,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.13793099,0.038965493,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.08620691,0.021724137,0.01724138,0.01724138,0,1.0,0.7294118,0.0
GameObject 0.17241383,0.22862068,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.15517247,0.22862068,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.13793099,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.15517247,0.21137932,0.01724138,0.01724138,0,0.2,0.2,0.2
GameObject 0.13793099,0.1941379,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.15517247,0.1941379,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.17241383,0.1941379,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.20689654,0.09068963,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.18965518,0.09068963,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.17241383,0.09068963,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.15517247,0.09068963,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.13793099,0.09068963,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.12068963,0.07344827,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.13793099,0.07344827,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.15517247,0.07344827,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.17241383,0.07344827,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.18965518,0.07344827,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.20689654,0.07344827,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.20689654,0.038965493,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.20689654,0.05620691,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.17241383,0.038965493,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.15517247,0.038965493,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.13793099,0.05620691,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.15517247,0.05620691,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.17241383,0.05620691,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.18965518,0.05620691,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.18965518,0.038965493,0.01724138,0.01724138,0,1.0,0.8627451,0.4
GameObject 0.2241379,0.15965518,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.20689654,0.15965518,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.18965518,0.15965518,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.17241383,0.15965518,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.15517247,0.15965518,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.13793099,0.15965518,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.12068963,0.15965518,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.12068963,0.14241377,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.13793099,0.14241377,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.15517247,0.14241377,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.17241383,0.14241377,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.18965518,0.14241377,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.20689654,0.14241377,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.2241379,0.14241377,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.068965554,0.004482778,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.15517247,0.004482778,0.01724138,0.01724138,0,0.7411765,0.34901962,0.0
GameObject 0.08620691,0.004482778,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.17241383,0.004482778,0.01724138,0.01724138,0,1.0,0.46666667,0.0
GameObject 0.051724195,0.15965518,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.034482718,0.14241377,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.017241359,0.14241377,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.0,0.1251724,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.0,0.10793105,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.0,0.09068963,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.0,0.07344827,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject -0.017241359,0.05620691,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject -0.017241359,0.038965493,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject -0.017241359,0.021724137,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.0,0.021724137,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.017241359,0.038965493,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.0,0.038965493,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.0,0.05620691,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.017241359,0.07344827,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.017241359,0.09068963,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.017241359,0.10793105,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.017241359,0.1251724,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.051724195,0.14241377,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.017241359,0.05620691,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.034482718,0.10793105,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.034482718,0.1251724,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.034482718,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.051724195,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.20689654,0.21137932,0.01724138,0.01724138,0,0.0,0.0,0.0
GameObject 0.18965518,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.20689654,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.2241379,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.24137926,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.20689654,0.26310346,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.18965518,0.26310346,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.18965518,0.2803448,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.17241383,0.2803448,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.17241383,0.29758623,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.15517247,0.29758623,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.13793099,0.29758623,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.12068963,0.29758623,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.10344827,0.29758623,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.08620691,0.29758623,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.08620691,0.2803448,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.068965554,0.26310346,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.068965554,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.068965554,0.2803448,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.12068963,0.3148276,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.13793099,0.3148276,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.13793099,0.33206895,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.12068963,0.33206895,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.10344827,0.33206895,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.08620691,0.33206895,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.15517247,0.33206895,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.17241383,0.33206895,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.10344827,0.2803448,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.08620691,0.26310346,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.10344827,0.26310346,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.12068963,0.2803448,0.01724138,0.01724138,0,0.8,0.0,0.0
GameObject 0.12068963,0.26310346,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.13793099,0.26310346,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.15517247,0.26310346,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.17241383,0.26310346,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.15517247,0.2803448,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.13793099,0.2803448,0.01724138,0.01724138,0,1.0,0.0,0.0
GameObject 0.051724195,0.2458621,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.051724195,0.2803448,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.051724195,0.26310346,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
GameObject 0.068965554,0.29758623,0.01724138,0.01724138,0,0.2901961,0.19607843,0.0
chaosize dd 218
